id,loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status
997797,16000, 36 months,11.71,529.22,B,10+ years,MORTGAGE,60000,Source Verified,Fully Paid
993824,21000, 60 months,15.27,502.57,C,7 years,MORTGAGE,105687.5,Verified,Fully Paid
997611,6250, 36 months,15.27,217.49,C,n/a,RENT,14898,Source Verified,Fully Paid
996337,28200, 60 months,14.27,660.12,C,5 years,MORTGAGE,54000,Verified,Fully Paid
916467,16000, 60 months,12.42,359.32,B,10+ years,MORTGAGE,77000,Source Verified,Fully Paid
997574,10000, 60 months,14.65,236.07,C,6 years,MORTGAGE,41904,Source Verified,Fully Paid
997586,12000, 60 months,18.25,306.36,D,2 years,MORTGAGE,35000,Verified,Fully Paid
884030,13600, 36 months,6.62,417.57,A,< 1 year,MORTGAGE,101900,Source Verified,Fully Paid
906804,6000, 36 months,15.27,208.79,C,10+ years,OWN,106870,Source Verified,Fully Paid
997567,15000, 36 months,10.65,488.6,B,3 years,RENT,109000,Verified,Fully Paid
997561,5000, 36 months,7.51,155.56,A,10+ years,MORTGAGE,80796,Not Verified,Fully Paid
970334,12000, 36 months,10.65,390.88,B,4 years,MORTGAGE,33640,Not Verified,Fully Paid
997570,28000, 36 months,7.51,871.11,A,10+ years,MORTGAGE,105000,Verified,Fully Paid
997553,15000, 36 months,13.49,508.96,C,< 1 year,RENT,50000,Source Verified,Fully Paid
994409,12000, 36 months,7.9,375.49,A,3 years,RENT,150000,Not Verified,Fully Paid
997543,26400, 60 months,11.71,583.4,B,3 years,RENT,85000,Verified,Fully Paid
997346,12000, 60 months,14.65,283.28,C,9 years,OWN,80400,Verified,Fully Paid
997343,9600, 60 months,10.65,207.06,B,8 years,MORTGAGE,102400,Source Verified,Fully Paid
997340,5000, 36 months,14.27,171.55,C,4 years,MORTGAGE,60500,Verified,Fully Paid
997530,9200, 36 months,6.03,280.01,A,2 years,RENT,82000,Source Verified,Fully Paid
994159,4400, 36 months,8.9,139.72,A,2 years,MORTGAGE,61104,Not Verified,Fully Paid
993535,12000, 36 months,7.51,373.33,A,3 years,MORTGAGE,90000,Not Verified,Fully Paid
997303,9800, 60 months,18.64,252.29,E,5 years,RENT,56000,Source Verified,Fully Paid
997299,6000, 36 months,6.62,184.23,A,8 years,MORTGAGE,130000,Verified,Fully Paid
997281,5500, 36 months,11.71,181.92,B,1 year,RENT,33600,Not Verified,Fully Paid
997488,5000, 36 months,6.03,152.18,A,< 1 year,MORTGAGE,60000,Source Verified,Fully Paid
997490,5600, 36 months,15.27,194.87,C,< 1 year,RENT,85000,Verified,Charged Off
997273,11200, 36 months,14.27,384.26,C,10+ years,MORTGAGE,179000,Verified,Fully Paid
987384,30000, 60 months,19.42,785.17,E,10+ years,MORTGAGE,100000,Verified,Fully Paid
873910,15000, 36 months,7.9,469.36,A,< 1 year,RENT,62000,Verified,Fully Paid
923728,10000, 36 months,14.27,343.09,C,5 years,RENT,80000,Verified,Fully Paid
997241,8400, 60 months,18.25,214.45,D,< 1 year,OWN,45600,Source Verified,Charged Off
997442,3000, 36 months,9.91,96.68,B,5 years,MORTGAGE,18840,Not Verified,Fully Paid
960175,5875, 36 months,6.62,180.39,A,10+ years,MORTGAGE,22000,Not Verified,Charged Off
979576,20000, 60 months,11.71,441.97,B,1 year,MORTGAGE,120000,Verified,Fully Paid
997204,14000, 60 months,18.64,360.41,E,3 years,RENT,60000,Source Verified,Charged Off
997381,7200, 36 months,7.9,225.29,A,2 years,RENT,75000,Verified,Fully Paid
997139,15000, 36 months,11.71,496.14,B,10+ years,MORTGAGE,78840,Verified,Fully Paid
996889,5000, 36 months,6.03,152.18,A,8 years,RENT,36396,Not Verified,Fully Paid
996934,13200, 36 months,16.29,465.97,D,n/a,MORTGAGE,49800,Verified,Charged Off
996349,13200, 60 months,10.65,284.71,B,1 year,RENT,60000,Verified,Fully Paid
996937,5000, 36 months,11.71,165.38,B,10+ years,RENT,41000,Not Verified,Fully Paid
996417,14000, 36 months,13.49,475.03,C,2 years,RENT,113000,Not Verified,Fully Paid
996415,14000, 36 months,6.62,429.86,A,4 years,RENT,86000,Source Verified,Fully Paid
980336,20000, 60 months,10.65,431.37,B,5 years,RENT,40000,Source Verified,Current
996919,20000, 60 months,11.71,441.97,B,10+ years,MORTGAGE,96552,Verified,Current
996440,35000, 60 months,19.03,908.5,E,10+ years,MORTGAGE,75000,Verified,Charged Off
991402,13200, 60 months,12.69,298.25,B,1 year,MORTGAGE,26400,Verified,Fully Paid
997090,12000, 60 months,15.96,291.57,C,1 year,MORTGAGE,60000,Not Verified,Fully Paid
994715,18825, 60 months,12.42,422.76,B,3 years,RENT,42996,Verified,Charged Off
996831,8000, 36 months,16.29,282.41,D,7 years,MORTGAGE,75000,Source Verified,Fully Paid
996881,13250, 36 months,6.62,406.83,A,8 years,MORTGAGE,69000,Verified,Fully Paid
996255,12000, 60 months,16.77,296.75,D,< 1 year,MORTGAGE,77004,Source Verified,Charged Off
994697,12000, 36 months,6.03,365.23,A,10+ years,MORTGAGE,240000,Source Verified,Fully Paid
927958,10000, 36 months,9.91,322.25,B,10+ years,OWN,70000,Source Verified,Fully Paid
996861,3000, 36 months,12.42,100.25,B,10+ years,RENT,78000,Verified,Fully Paid
986011,10000, 36 months,17.58,359.43,D,< 1 year,OWN,45000,Source Verified,Fully Paid
997047,5300, 36 months,19.91,196.73,E,9 years,MORTGAGE,74603,Source Verified,Fully Paid
996550,22000, 60 months,20.3,586.55,E,8 years,MORTGAGE,63900,Verified,Charged Off
996855,10000, 36 months,7.9,312.91,A,1 year,MORTGAGE,60000,Not Verified,Fully Paid
996851,9250, 36 months,12.69,310.29,B,10+ years,OWN,75000,Source Verified,Fully Paid
996847,9000, 36 months,16.77,319.85,D,< 1 year,RENT,75000,Source Verified,Fully Paid
995281,14000, 60 months,21.67,384.05,F,7 years,RENT,42000,Verified,Charged Off
996815,5000, 36 months,7.9,156.46,A,6 years,RENT,37000,Not Verified,Fully Paid
946504,15000, 36 months,12.42,501.23,B,1 year,OWN,40000,Not Verified,Fully Paid
996999,17800, 60 months,18.25,454.43,D,4 years,MORTGAGE,80000,Source Verified,Fully Paid
996814,15000, 60 months,20.3,399.92,E,1 year,MORTGAGE,95000,Verified,Charged Off
988640,8000, 36 months,11.71,264.61,B,2 years,RENT,21000,Not Verified,Fully Paid
996977,1500, 36 months,16.29,52.96,D,1 year,RENT,27000,Not Verified,Charged Off
980136,35000, 60 months,17.27,874.93,D,3 years,MORTGAGE,142000,Verified,Current
996790,15000, 60 months,9.91,318.05,B,1 year,MORTGAGE,70000,Source Verified,Fully Paid
995714,24000, 60 months,20.89,647.8,F,6 years,MORTGAGE,78500,Verified,Current
978623,15000, 60 months,13.49,345.08,C,10+ years,MORTGAGE,80000,Source Verified,Fully Paid
949898,19000, 60 months,11.71,419.87,B,5 years,MORTGAGE,57500,Verified,Fully Paid
996559,21000, 36 months,12.42,701.73,B,5 years,OWN,75000,Verified,Fully Paid
996558,12000, 36 months,8.9,381.04,A,2 years,RENT,71000,Verified,Fully Paid
987047,35000, 60 months,12.42,786.01,B,10+ years,MORTGAGE,108000,Verified,Current
996712,3125, 36 months,8.9,99.23,A,6 years,MORTGAGE,42000,Not Verified,Fully Paid
977077,16000, 36 months,8.9,508.06,A,< 1 year,RENT,75000,Source Verified,Fully Paid
996498,5000, 36 months,13.49,169.66,C,9 years,MORTGAGE,97000,Not Verified,Fully Paid
996624,20000, 36 months,8.9,635.07,A,10+ years,MORTGAGE,68000,Verified,Fully Paid
994135,24000, 60 months,20.3,639.87,E,2 years,OWN,90000,Verified,Fully Paid
996680,32000, 60 months,21.67,877.82,F,10+ years,RENT,138000,Source Verified,Fully Paid
996679,7000, 36 months,13.49,237.52,C,9 years,RENT,60000,Not Verified,Fully Paid
978549,5500, 60 months,21.28,149.67,F,2 years,RENT,18000,Not Verified,Charged Off
996662,5000, 36 months,7.9,156.46,A,10+ years,MORTGAGE,34348.8,Not Verified,Fully Paid
996439,8400, 36 months,6.62,257.92,A,4 years,MORTGAGE,86000,Not Verified,Fully Paid
994355,30000, 60 months,21.28,816.34,F,6 years,MORTGAGE,100000,Source Verified,Fully Paid
950084,6625, 36 months,11.71,219.13,B,4 years,MORTGAGE,75000,Verified,Fully Paid
996597,8000, 36 months,16.77,284.31,D,10+ years,MORTGAGE,60000,Source Verified,Fully Paid
996595,4000, 36 months,13.49,135.73,C,6 years,RENT,40000,Source Verified,Charged Off
996437,4200, 36 months,9.91,135.35,B,n/a,RENT,28080,Verified,Charged Off
996412,20000, 36 months,6.62,614.08,A,1 year,RENT,130000,Verified,Fully Paid
988457,6000, 36 months,6.62,184.23,A,< 1 year,MORTGAGE,180000,Source Verified,Fully Paid
995297,5175, 36 months,6.03,157.51,A,6 years,MORTGAGE,36000,Source Verified,Fully Paid
996366,2500, 36 months,18.64,91.19,E,< 1 year,RENT,51630,Source Verified,Fully Paid
996048,30000, 60 months,20.89,809.75,F,10+ years,MORTGAGE,174996,Verified,Current
994660,16000, 36 months,7.9,500.65,A,10+ years,MORTGAGE,44000,Verified,Fully Paid
996150,3700, 36 months,9.91,119.24,B,4 years,RENT,35000,Not Verified,Charged Off
996119,10000, 36 months,12.69,335.45,B,4 years,MORTGAGE,96000,Verified,Fully Paid
973935,12000, 36 months,6.03,365.23,A,6 years,MORTGAGE,34000,Verified,Fully Paid
996294,35000, 36 months,7.9,1095.16,A,10+ years,MORTGAGE,185232,Verified,Fully Paid
989612,12000, 36 months,10.65,390.88,B,10+ years,RENT,69500,Source Verified,Fully Paid
996273,21000, 60 months,12.42,471.61,B,9 years,MORTGAGE,96575,Verified,Fully Paid
995848,6000, 36 months,6.03,182.62,A,3 years,MORTGAGE,65000,Not Verified,Fully Paid
994994,12375, 36 months,7.9,387.22,A,1 year,MORTGAGE,47700,Source Verified,Fully Paid
995815,12000, 36 months,6.62,368.45,A,5 years,MORTGAGE,158367,Verified,Fully Paid
995862,8400, 36 months,7.9,262.84,A,10+ years,OWN,80000,Not Verified,Fully Paid
996199,8000, 36 months,11.71,264.61,B,5 years,MORTGAGE,62004,Not Verified,Charged Off
996074,25000, 60 months,10.65,539.21,B,2 years,RENT,60000,Verified,Fully Paid
996065,12000, 60 months,20.3,319.94,E,2 years,MORTGAGE,27576,Not Verified,Fully Paid
996053,13800, 60 months,18.64,355.26,E,3 years,MORTGAGE,62000,Verified,Charged Off
993379,7500, 36 months,8.9,238.15,A,1 year,MORTGAGE,26400,Not Verified,Fully Paid
990791,15000, 36 months,7.9,469.36,A,10+ years,MORTGAGE,48000,Verified,Fully Paid
996235,8000, 36 months,13.49,271.45,C,3 years,MORTGAGE,132000,Not Verified,Fully Paid
985811,15000, 60 months,14.27,351.13,C,10+ years,MORTGAGE,44000,Verified,Current
996011,15025, 36 months,6.03,457.3,A,10+ years,MORTGAGE,49200,Verified,Fully Paid
993542,30000, 60 months,19.03,778.72,E,10+ years,MORTGAGE,150000,Source Verified,Current
994133,20000, 60 months,14.27,468.17,C,1 year,RENT,60000,Verified,Current
996195,12000, 60 months,12.69,271.14,B,7 years,MORTGAGE,57000,Not Verified,Fully Paid
918287,31825, 36 months,12.69,1067.57,B,5 years,MORTGAGE,70000,Verified,Fully Paid
987227,12000, 36 months,7.9,375.49,A,2 years,RENT,52000,Not Verified,Fully Paid
996176,8000, 36 months,9.91,257.8,B,5 years,OWN,24000,Source Verified,Fully Paid
908350,14000, 36 months,14.27,480.33,C,2 years,MORTGAGE,36100,Verified,Fully Paid
980513,9000, 36 months,6.62,276.34,A,10+ years,MORTGAGE,57700,Not Verified,Fully Paid
954345,10000, 36 months,10.65,325.74,B,10+ years,MORTGAGE,110000,Source Verified,Fully Paid
995956,13000, 36 months,8.9,412.8,A,5 years,MORTGAGE,57000,Not Verified,Fully Paid
995974,15000, 36 months,6.03,456.54,A,3 years,MORTGAGE,115000,Source Verified,Fully Paid
995933,10000, 36 months,14.65,344.95,C,1 year,MORTGAGE,42000,Source Verified,Fully Paid
995717,4000, 36 months,6.62,122.82,A,n/a,MORTGAGE,44000,Not Verified,Fully Paid
915213,18000, 60 months,13.49,414.09,C,10+ years,RENT,72000,Verified,Fully Paid
995722,4000, 36 months,7.9,125.17,A,10+ years,MORTGAGE,74448,Source Verified,Fully Paid
995913,6000, 36 months,6.03,182.62,A,9 years,MORTGAGE,44400,Verified,Fully Paid
995696,14000, 60 months,16.77,346.21,D,6 years,MORTGAGE,147000,Verified,Fully Paid
995902,6000, 36 months,12.69,201.27,B,1 year,RENT,112000,Not Verified,Fully Paid
995906,3000, 36 months,7.9,93.88,A,< 1 year,MORTGAGE,24000,Source Verified,Fully Paid
995682,14000, 36 months,7.9,438.07,A,4 years,MORTGAGE,60000,Source Verified,Fully Paid
995358,4000, 36 months,12.69,134.18,B,6 years,MORTGAGE,60000,Not Verified,Fully Paid
995895,12800, 60 months,23.52,364.68,G,6 years,MORTGAGE,42000,Verified,Fully Paid
995899,6250, 60 months,15.96,151.86,C,2 years,MORTGAGE,43000,Verified,Fully Paid
995668,25000, 60 months,21.28,680.28,F,4 years,MORTGAGE,72000,Verified,Fully Paid
995878,35000, 60 months,17.27,874.93,D,n/a,MORTGAGE,80000,Verified,Charged Off
978993,30000, 60 months,12.42,673.72,B,10+ years,MORTGAGE,105000,Source Verified,Current
995565,14000, 60 months,19.42,366.42,E,10+ years,RENT,46500,Not Verified,Fully Paid
990813,18000, 60 months,17.58,452.98,D,5 years,RENT,36000,Verified,Charged Off
976241,15000, 60 months,11.71,331.48,B,n/a,OWN,31200,Verified,Charged Off
995621,10000, 36 months,13.49,339.31,C,5 years,RENT,84000,Not Verified,Fully Paid
994914,35000, 60 months,13.49,805.17,C,4 years,MORTGAGE,84400,Verified,Fully Paid
987436,2000, 36 months,7.9,62.59,A,< 1 year,RENT,14000,Source Verified,Fully Paid
995614,25000, 60 months,17.58,629.14,D,2 years,MORTGAGE,73600,Verified,Current
995819,13000, 36 months,8.9,412.8,A,10+ years,MORTGAGE,60000,Source Verified,Fully Paid
995801,21000, 36 months,7.9,657.1,A,1 year,MORTGAGE,144000,Verified,Fully Paid
995227,15000, 36 months,6.03,456.54,A,n/a,MORTGAGE,85000,Verified,Fully Paid
995579,30000, 60 months,12.42,673.72,B,5 years,MORTGAGE,115000,Source Verified,Fully Paid
995574,26375, 36 months,9.91,849.94,B,4 years,MORTGAGE,105000,Verified,Fully Paid
995782,1000, 36 months,7.51,31.12,A,6 years,RENT,28000,Verified,Fully Paid
995327,14000, 60 months,9.91,296.84,B,7 years,MORTGAGE,70720,Not Verified,Current
995357,6200, 36 months,10.65,201.96,B,6 years,OWN,58000,Source Verified,Fully Paid
994078,1500, 36 months,9.91,48.34,B,10+ years,RENT,32304,Source Verified,Charged Off
995561,1000, 36 months,15.27,34.8,C,10+ years,MORTGAGE,53000,Not Verified,Fully Paid
995527,9500, 60 months,18.25,242.54,D,6 years,RENT,90000,Source Verified,Charged Off
974704,20000, 60 months,17.27,499.96,D,10+ years,MORTGAGE,92800,Verified,Fully Paid
995551,6000, 36 months,7.9,187.75,A,7 years,RENT,175000,Source Verified,Fully Paid
986603,8800, 36 months,14.27,301.92,C,4 years,RENT,46000,Not Verified,Fully Paid
995434,28000, 36 months,9.91,902.3,B,1 year,RENT,115000,Source Verified,Fully Paid
976725,15000, 36 months,6.62,460.56,A,8 years,MORTGAGE,108000,Source Verified,Fully Paid
995515,8000, 36 months,6.62,245.63,A,4 years,RENT,68500,Source Verified,Fully Paid
994926,14400, 36 months,11.71,476.3,B,1 year,RENT,100000,Verified,Fully Paid
994520,14000, 36 months,6.03,426.1,A,10+ years,MORTGAGE,96000,Verified,Fully Paid
995519,12000, 36 months,14.27,411.71,C,2 years,RENT,62000,Source Verified,Fully Paid
995299,13800, 60 months,17.27,344.98,D,1 year,MORTGAGE,33300,Verified,Fully Paid
995296,27575, 60 months,17.58,693.94,D,10+ years,MORTGAGE,64000,Verified,Charged Off
995288,16000, 36 months,8.9,508.06,A,5 years,MORTGAGE,60000,Verified,Fully Paid
977772,25000, 60 months,19.03,648.93,E,10+ years,OWN,44400,Source Verified,Current
994940,3800, 36 months,6.03,115.66,A,10+ years,MORTGAGE,85000,Not Verified,Fully Paid
993768,12000, 36 months,17.27,429.45,D,10+ years,RENT,250000,Verified,Charged Off
986535,20000, 36 months,17.58,718.85,D,10+ years,MORTGAGE,100000,Verified,Charged Off
994039,3500, 36 months,12.69,117.41,B,3 years,RENT,44000,Not Verified,Fully Paid
994796,35000, 60 months,22.74,981.45,G,10+ years,MORTGAGE,103000,Verified,Charged Off
851142,11975, 36 months,16.29,422.73,D,5 years,RENT,58344,Not Verified,Fully Paid
987906,15000, 60 months,17.58,377.49,D,3 years,RENT,80000,Not Verified,Charged Off
994807,20000, 60 months,12.42,449.15,B,8 years,OWN,65000,Verified,Fully Paid
995410,25000, 60 months,17.58,629.14,D,10+ years,MORTGAGE,70000,Verified,Charged Off
993915,29550, 36 months,8.9,938.31,A,2 years,RENT,148616,Verified,Fully Paid
995368,35000, 36 months,18.25,1269.73,D,3 years,RENT,89000,Verified,Fully Paid
889913,25000, 60 months,10.65,539.21,B,2 years,MORTGAGE,50000,Source Verified,Current
994949,8400, 36 months,18.25,304.74,D,2 years,RENT,55000,Not Verified,Fully Paid
988571,25000, 60 months,17.27,624.95,D,10+ years,MORTGAGE,140000,Source Verified,Current
995018,6500, 36 months,11.71,215,B,9 years,MORTGAGE,65338,Not Verified,Fully Paid
995009,15000, 60 months,18.25,382.95,D,10+ years,RENT,80400,Source Verified,Charged Off
994930,35000, 36 months,14.27,1200.82,C,10+ years,MORTGAGE,151000,Verified,Fully Paid
921419,10000, 36 months,10.65,325.74,B,10+ years,RENT,70000,Not Verified,Fully Paid
994983,7000, 36 months,6.03,213.05,A,1 year,RENT,36000,Not Verified,Fully Paid
993659,30000, 60 months,12.42,673.72,B,5 years,MORTGAGE,100000,Source Verified,Fully Paid
993852,18000, 60 months,15.27,430.78,C,10+ years,MORTGAGE,60000,Source Verified,Charged Off
994744,15000, 36 months,6.03,456.54,A,1 year,RENT,37200,Not Verified,Fully Paid
994828,6000, 36 months,6.62,184.23,A,10+ years,MORTGAGE,52000,Not Verified,Fully Paid
988624,12000, 36 months,6.62,368.45,A,10+ years,MORTGAGE,125000,Source Verified,Fully Paid
994826,2800, 36 months,13.49,95.01,C,4 years,RENT,123000,Not Verified,Fully Paid
994823,15075, 36 months,6.03,458.82,A,8 years,MORTGAGE,62000,Verified,Fully Paid
994707,13500, 60 months,17.27,337.48,D,< 1 year,RENT,65000,Verified,Fully Paid
994632,5750, 60 months,14.27,134.6,C,4 years,MORTGAGE,54000,Verified,Current
994794,16000, 60 months,17.27,399.97,D,3 years,MORTGAGE,52044,Source Verified,Current
994694,5000, 36 months,16.29,176.51,D,< 1 year,OWN,20800,Not Verified,Fully Paid
994699,15000, 60 months,10.65,323.53,B,10+ years,MORTGAGE,190000,Verified,Current
904400,23850, 36 months,16.29,841.92,D,5 years,RENT,75000,Verified,Fully Paid
994691,35000, 60 months,19.42,916.03,E,1 year,RENT,290000,Verified,Fully Paid
994681,12000, 60 months,19.03,311.49,E,3 years,MORTGAGE,64000,Source Verified,Charged Off
790093,7200, 36 months,14.27,247.03,C,7 years,RENT,48000,Not Verified,Fully Paid
986874,6000, 36 months,7.51,186.67,A,< 1 year,MORTGAGE,66000,Source Verified,Fully Paid
994508,11100, 60 months,13.49,255.36,C,n/a,MORTGAGE,27228,Verified,Fully Paid
994525,4200, 36 months,9.91,135.35,B,5 years,RENT,56650,Not Verified,Charged Off
994638,17500, 36 months,8.9,555.69,A,6 years,MORTGAGE,65000,Source Verified,Fully Paid
994635,8400, 36 months,6.03,255.66,A,1 year,OWN,45500,Not Verified,Fully Paid
994611,34475, 60 months,12.42,774.22,B,10+ years,OWN,100000,Verified,Fully Paid
994529,8000, 36 months,13.49,271.45,C,2 years,RENT,61700,Not Verified,Charged Off
992446,7200, 60 months,18.64,185.35,E,6 years,RENT,30000,Source Verified,Current
994601,6800, 36 months,8.9,215.93,A,6 years,RENT,27600,Not Verified,Fully Paid
909595,15625, 36 months,9.91,503.52,B,4 years,RENT,46000,Verified,Fully Paid
994578,7000, 36 months,8.9,222.28,A,< 1 year,RENT,25000,Source Verified,Fully Paid
994486,8000, 36 months,11.71,264.61,B,10+ years,RENT,135000,Verified,Fully Paid
994284,35000, 36 months,16.77,1243.85,D,10+ years,OWN,100000,Verified,Charged Off
893013,4800, 36 months,12.69,161.02,B,10+ years,RENT,51000,Verified,Fully Paid
994404,20000, 36 months,12.42,668.31,B,2 years,OWN,78885,Verified,Fully Paid
994322,8400, 36 months,6.03,255.66,A,9 years,RENT,30000,Verified,Fully Paid
994442,12000, 36 months,12.42,400.99,B,2 years,RENT,38000,Source Verified,Fully Paid
992463,10000, 36 months,10.65,325.74,B,7 years,MORTGAGE,95000,Not Verified,Fully Paid
994423,35000, 60 months,16.77,865.52,D,10+ years,MORTGAGE,85000,Source Verified,Current
994294,9000, 36 months,7.9,281.62,A,6 years,RENT,38400,Not Verified,Fully Paid
992019,12000, 60 months,7.9,242.75,A,10+ years,MORTGAGE,52000,Not Verified,Fully Paid
994241,23000, 36 months,18.25,834.4,D,6 years,MORTGAGE,155142,Verified,Fully Paid
994273,6250, 36 months,8.9,198.46,A,3 years,RENT,38400,Source Verified,Fully Paid
982138,7200, 36 months,13.49,244.3,C,1 year,RENT,60000,Source Verified,Fully Paid
994249,12500, 36 months,6.03,380.45,A,8 years,MORTGAGE,42000,Not Verified,Charged Off
994238,5000, 60 months,11.71,110.5,B,5 years,MORTGAGE,96984,Not Verified,Fully Paid
979654,6000, 36 months,8.9,190.52,A,7 years,MORTGAGE,31776,Verified,Fully Paid
991833,12000, 60 months,15.27,287.19,C,4 years,MORTGAGE,45000,Verified,Fully Paid
993953,17000, 60 months,12.42,381.78,B,10+ years,RENT,50000,Verified,Charged Off
994182,25000, 60 months,18.25,638.25,D,10+ years,OWN,70000,Verified,Charged Off
994149,16500, 60 months,14.27,386.24,C,7 years,RENT,33000,Verified,Fully Paid
994158,5000, 36 months,6.03,152.18,A,8 years,MORTGAGE,76000,Verified,Fully Paid
994171,35000, 60 months,12.69,790.82,B,< 1 year,MORTGAGE,100000,Verified,Fully Paid
994110,11500, 36 months,6.03,350.01,A,1 year,MORTGAGE,27600,Source Verified,Charged Off
994128,6600, 36 months,14.27,226.44,C,4 years,MORTGAGE,43000,Source Verified,Fully Paid
994103,7200, 36 months,7.9,225.29,A,n/a,MORTGAGE,72000,Verified,Fully Paid
